L2_err,L_int_last,actual_width,backend,budget_seconds,collocation,complex_sinh_omega0,depth,dimension,evaluation_protocol,family,fourier_branch_sigmas,fourier_input_mean,fourier_input_std,fourier_sigma,frequency_initialization,git_dirty,git_sha,hardware,hidden,lr,lr_schedule,ms_per_step,mscale_scales,n_bc,n_int,nan,omega0,order,params,peak_mb,problem,protocol_id,real_dof,reference_real_dof,relative_dof_difference,representation,seed,siren_first_omega0,siren_hidden_omega0,steps,sweep,task_id,variant
0.7755765158396207,0.06660036322215838,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,8e6bc95eb329acca2c92c626b04aab39a2324028,NVIDIA H20; torch=2.4.1+cu121; cuda=12.1,128,0.001,cosine,576.6521459903862,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,66305,3832.24609375,polyharm2d_o4,jsc_v2,66305,100098,0.3375991528302264,real,0,30.0,30.0,2082,4.0,poly_d2_o4,fourier
0.6304195884645734,0.04720883576753452,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,8e6bc95eb329acca2c92c626b04aab39a2324028,NVIDIA H20; torch=2.4.1+cu121; cuda=12.1,128,0.001,cosine,576.5509169636425,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,66305,3832.24609375,polyharm2d_o4,jsc_v2,66305,100098,0.3375991528302264,real,1,30.0,30.0,2082,4.0,poly_d2_o4,fourier
0.9501501553478326,0.14975425802434592,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,8e6bc95eb329acca2c92c626b04aab39a2324028,NVIDIA H20; torch=2.4.1+cu121; cuda=12.1,128,0.001,cosine,576.7741796909943,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,66305,3832.24609375,polyharm2d_o4,jsc_v2,66305,100098,0.3375991528302264,real,2,30.0,30.0,2082,4.0,poly_d2_o4,fourier
0.927566321785371,0.09577946571200587,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,8e6bc95eb329acca2c92c626b04aab39a2324028,NVIDIA H20; torch=2.4.1+cu121; cuda=12.1,128,0.001,cosine,577.169220030639,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,66305,3832.24609375,polyharm2d_o4,jsc_v2,66305,100098,0.3375991528302264,real,3,30.0,30.0,2080,4.0,poly_d2_o4,fourier
0.806063901513522,0.09842577053757183,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,8e6bc95eb329acca2c92c626b04aab39a2324028,NVIDIA H20; torch=2.4.1+cu121; cuda=12.1,128,0.001,cosine,576.7310377182198,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,66305,3832.24609375,polyharm2d_o4,jsc_v2,66305,100098,0.3375991528302264,real,4,30.0,30.0,2082,4.0,poly_d2_o4,fourier
0.5630039098468457,0.08795080049759967,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,8e6bc95eb329acca2c92c626b04aab39a2324028,NVIDIA H20; torch=2.4.1+cu121; cuda=12.1,128,0.001,cosine,729.7746433049871,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,150147,5067.2939453125,polyharm2d_o4,jsc_v2,150147,100098,0.5,real,0,30.0,30.0,1645,4.0,poly_d2_o4,mscale
0.5691844952311271,0.07391067276820555,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,8e6bc95eb329acca2c92c626b04aab39a2324028,NVIDIA H20; torch=2.4.1+cu121; cuda=12.1,128,0.001,cosine,729.8381714662678,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,150147,5067.2939453125,polyharm2d_o4,jsc_v2,150147,100098,0.5,real,1,30.0,30.0,1645,4.0,poly_d2_o4,mscale
0.5544820540859047,0.08891536983776034,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,8e6bc95eb329acca2c92c626b04aab39a2324028,NVIDIA H20; torch=2.4.1+cu121; cuda=12.1,128,0.001,cosine,729.0858559092167,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,150147,5067.2939453125,polyharm2d_o4,jsc_v2,150147,100098,0.5,real,2,30.0,30.0,1647,4.0,poly_d2_o4,mscale
0.6504655843789819,0.10780204488159931,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,8e6bc95eb329acca2c92c626b04aab39a2324028,NVIDIA H20; torch=2.4.1+cu121; cuda=12.1,128,0.001,cosine,730.0416516686441,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,150147,5067.2939453125,polyharm2d_o4,jsc_v2,150147,100098,0.5,real,3,30.0,30.0,1645,4.0,poly_d2_o4,mscale
0.5337596015665159,0.08232282681133207,128,jet,1200.0,paired_seed_v1,6.283185307179586,4,2,fixed_seed_12345_n8192_v1,poly,"[1.0, 3.141592653589793]","[0.0, 0.0]","[0.5773502691896257, 0.5773502691896257]",3.141592653589793,"{""complex_sinh_omega0"": 6.283185307179586, ""fourier_branch_sigmas"": [1.0, 3.141592653589793], ""fourier_input_mean"": [0.0, 0.0], ""fourier_input_std"": [0.5773502691896257, 0.5773502691896257], ""mscale_scales"": [1.0, 2.0, 4.0], ""siren_first_omega0"": 30.0, ""siren_hidden_omega0"": 30.0}",False,8e6bc95eb329acca2c92c626b04aab39a2324028,NVIDIA H20; torch=2.4.1+cu121; cuda=12.1,128,0.001,cosine,729.5380021860757,"[1.0, 2.0, 4.0]",512,4096,False,6.283185307179586,4,150147,5067.2939453125,polyharm2d_o4,jsc_v2,150147,100098,0.5,real,4,30.0,30.0,1646,4.0,poly_d2_o4,mscale
